1,https://www.ndtv.com/bengali/senior-bjp-leader-kailash-vijayvargiya-called-his-son-akash-a-novice-player-2062011,0,0,0,0
,,,,,
1,https://sports.ndtv.com/hindi/cricket/sri-lanka-vs-west-indies-live-score-over-match-39-odi-11-15-updates-2062171,0,0,0,0
,,,,,
2,https://www.ndtv.com/india-news/murder-accused-family-in-jail-madhya-pradesh-cops-care-for-pet-labrador-2063029,17,99,55,0
,,,,,
2,https://www.ndtv.com/india-news/vijay-mallya-allowed-to-appeal-against-extradition-by-uk-court-report-2062952,12,73,69,0
,,,,,
2,https://www.ndtv.com/world-news/pakistan-pm-imran-khan-has-assets-worth-over-10-crore-also-owns-4-goats-2063033,11,93,35,0
,,,,,
2,https://www.ndtv.com/india-news/pm-narendra-modi-upset-after-kailash-vijayvargiyas-son-akash-vijayvargiya-hits-civic-official-in-ind-2062589,209,5478,4569,0
,,,,,
2,https://www.ndtv.com/offbeat/even-lionel-messi-cant-cow-leaves-twitter-impressed-with-football-skills-2063037,10,115,106,0
,,,,,
2,https://www.ndtv.com/jaipur-news/7-year-old-girl-allegedly-kidnapped-raped-in-jaipur-2062776,10,131,91,0
,,,,,
2,https://www.ndtv.com/mumbai-news/spicejet-plane-overshoots-runway-while-landing-at-mumbai-airport-2062437,5,33,33,0
,,,,,
2,https://www.ndtv.com/world-news/in-clapham-south-london-body-of-stowaway-thought-to-have-fallen-from-kenya-airways-plane-found-2062643,6,2,1,0
,,,,,
2,https://www.ndtv.com/jobs/inspiring-journey-of-b-abdul-nasar-an-ias-officer-orphaned-at-5-he-is-a-district-collector-now-2062910,5,39,25,0
,,,,,
2,https://www.ndtv.com/india-news/sonia-gandhi-opposes-move-to-privatise-rae-bareli-coach-factory-2062660,7,26,28,0
,,,,,
2,https://www.ndtv.com/cities/mumbai-rains-on-plan-to-cut-54-000-magroves-milind-deora-asks-devendra-fadnavis-if-bullet-train-save-2062681,5,59,100,0
,,,,,
2,https://www.ndtv.com/india-news/cbi-launches-special-drive-against-banking-fraud-accused-carries-out-50-raids-registers-14-cases-2062605,7,64,5,0
,,,,,
2,https://www.ndtv.com/business/moodys-india-unit-sends-ceo-on-leave-amid-whistleblower-probe-2062902,1,6,6,0
,,,,,
2,https://www.ndtv.com/education/net-answer-key-at-nta-website-challenge-till-july-3-2062504,1,1,0,0
,,,,,
2,https://www.ndtv.com/business/union-budget-2019-sensex-nifty-stock-markets-how-stock-markets-have-fared-since-february-1-budget-2062484,1,6,6,0
,,,,,
2,https://www.ndtv.com/india-news/pm-narendra-modi-to-kick-off-bjp-membership-drive-from-varanasi-on-july-6-2062619,1,1,0,0
,,,,,
2,https://www.ndtv.com/world-news/sri-lanka-police-chief-pujith-jayasundara-arrested-over-alleged-failure-to-prevent-terror-attack-2062874,4,6,0,0
,,,,,
2,https://www.ndtv.com/mumbai-news/mumbai-rains-waterlogging-outside-matoshree-uddhav-thackerays-bandra-mumbai-residence-2062912,3,0,0,0
,,,,,
2,https://www.ndtv.com/world-news/claudia-winkleman-vanessa-feltz-zoe-ball-join-bbcs-list-of-its-top-10-earners-after-gender-pay-gap-r-2062936,0,0,0,0
,,,,,
2,https://sports.ndtv.com/cricket/pakistan-coach-disappointed-india-didnt-help-them-reach-world-cup-semifinals-2063001,0,0,0,0
,,,,,
3,https://www.ndtv.com/karnataka-news/karnataka-leopard-brutally-killed-with-sticks-stones-by-mob-in-chitradurga-2063591,13,105,67,0
,,,,,
3,https://www.ndtv.com/business/budget-2019-inheritance-tax-may-be-reintroduced-to-increase-government-kitty-say-experts-2063210,11,127,56,0
,,,,,
3,https://www.ndtv.com/india-news/rahul-gandhis-open-letter-full-text-at-times-i-stood-completely-alone-2063455,41,125,81,0
,,,,,
3,https://www.ndtv.com/india-news/rahul-gandhi-resigns-congress-top-job-may-go-to-sushil-kumar-shinde-or-mallikarjun-kharge-2063485,85,478,259,0
,,,,,
3,https://www.ndtv.com/india-news/rahul-gandhi-drops-president-congress-from-twitter-bio-now-says-this-2063568,15,68,59,0
,,,,,
3,https://www.ndtv.com/india-news/prime-minister-narendra-modi-furious-at-akash-vijayvargiya-if-i-have-to-lose-an-mla-so-be-it-2063144,207,298,192,0
,,,,,
3,https://www.ndtv.com/india-news/bjp-mp-hans-raj-hans-poetic-performance-on-sufism-wins-opposition-applause-2063463,6,13,0,0
,,,,,
3,https://www.ndtv.com/india-news/mumbai-to-muscat-flight-declares-full-emergency-after-engine-failure-2063537,7,3,0,0
,,,,,
3,https://www.ndtv.com/india-news/nusrat-jahan-calls-for-peace-in-bengal-time-we-ended-this-violence-2063048,8,7,1,0
,,,,,
3,https://www.ndtv.com/india-news/mumbai-rains-maharashtra-dam-breach-kills-2-more-than-20-still-missing-2063093,8,8,4,0
,,,,,
3,https://www.ndtv.com/india-news/actor-bhagyashrees-husband-himalaya-dasani-arrested-over-alleged-role-in-gambling-racket-2063487,6,47,32,0
,,,,,
3,https://www.ndtv.com/india-news/bk-birla-dead-bk-birla-patriarch-of-birla-group-dies-at-98-2063582,6,0,0,0
,,,,,
3,https://www.ndtv.com/india-news/economic-survey-to-chart-out-reform-road-map-of-modi-2-0-government-2063691,1,5,5,0
,,,,,
3,https://www.ndtv.com/india-news/allahabad-high-court-judge-writes-to-pm-modi-on-nepotism-in-judges-appointments-2063571,4,3,2,0
,,,,,
3,https://www.ndtv.com/india-news/pm-modi-meets-gujarat-man-khimchandbhai-who-cycled-to-delhi-to-celebrate-bjps-300-plus-mark-2063423,4,0,0,0
,,,,,
3,https://www.ndtv.com/india-news/parliament-session-bjps-locket-chatterjee-vs-trinamool-in-parliament-over-cut-money-2063295,4,8,1,0
,,,,,
3,https://www.ndtv.com/world-news/bangladesh-high-court-declares-countrys-rivers-legal-persons-2063061,3,12,12,0
,,,,,
3,https://www.ndtv.com/education/bstc-result-2019-check-here-2063207,1,4,0,0
,,,,,
3,https://www.ndtv.com/kolkata-news/fake-indian-currency-worth-rs-6-5-lakh-seized-in-kolkata-3-arrested-2063369,0,0,0,0
,,,,,
3,https://www.ndtv.com/mumbai-news/mumbai-rains-western-railways-works-despite-record-rain-in-mumbai-calls-it-monsoon-miracle-2063248,0,0,0,0
,,,,,
4,https://www.ndtv.com/india-news/two-patients-one-bed-man-woman-forced-to-share-stretcher-at-indore-hospital-2063831,24,126,42,0
,,,,,
4,https://www.ndtv.com/india-news/rahul-gandhi-sued-by-rss-worker-for-remark-after-gauri-lankeshs-death-in-court-today-2063773,11,12,2,0
,,,,,
4,https://www.ndtv.com/business/real-gdp-growth-projected-at-7-per-cent-for-2019-20-in-economic-survey-2063862,38,583,357,0
,,,,,
4,https://www.ndtv.com/tamil-nadu-news/mk-stalins-son-udhayanidhi-stalin-to-head-dmk-youth-wing-that-his-father-led-for-35-years-2063935,13,67,31,0
,,,,,
4,https://www.ndtv.com/cities/suspected-cattle-thief-beaten-to-death-in-tripura-2063712,17,25,11,0
,,,,,
4,https://www.ndtv.com/karnataka-news/5-karnataka-students-arrested-for-allegedly-raping-teen-making-video-2063706,60,387,304,0
,,,,,
4,https://www.ndtv.com/business/budget-2019-nirmala-sitharaman-to-present-her-first-budget-expectations-preview-announcements-2064268,7,31,33,0
,,,,,
4,https://www.ndtv.com/india-news/legislator-mukhtar-ansari-acquitted-in-2005-murder-case-of-bjp-leader-2063717,5,26,32,0
,,,,,
4,https://www.ndtv.com/gurgaon-news/gurgaon-traffic-jam-gurgaon-rain-delhi-rain-today-heavy-rain-leads-to-waterlogging-hour-long-traffic-2064302,8,50,25,0
,,,,,
4,https://www.ndtv.com/world-news/sharjah-rulers-son-39-dies-in-london-police-probe-unexplained-death-2063892,6,134,71,0
,,,,,
